x,y,apple,barracuda
11,11,0.8573600224232427,1.142639977576757
11,12,0.8660727856723928,1.133927214327606
11,13,0.8757275713432265,1.124272428656773
11,14,0.8857182225595388,1.1142817774404605
11,15,0.895926698986949,1.10407330101305
11,16,0.9070185448284865,1.0929814551715142
11,17,0.9182932258162311,1.0817067741837691
11,18,0.9289358080858771,1.0710641919141217
11,19,0.9385771306551298,1.061422869344869
11,20,0.945921767494744,1.0540782325052547
11,21,0.9501558065730684,1.0498441934269314
11,22,0.9504822912016717,1.049517708798328
11,23,0.9470641450258411,1.0529358549741583
11,24,0.9397616538781102,1.0602383461218885
11,25,0.9299817937110514,1.0700182062889496
11,26,0.9201134087417769,1.0798865912582225
11,27,0.9104422298454368,1.0895577701545633
11,28,0.9040427968418452,1.0959572031581541
11,29,0.9019223117562342,1.0980776882437653
11,30,0.9056946588202854,1.0943053411797146
11,31,0.9152107810719854,1.0847892189280137
11,32,0.9297029450972099,1.0702970549027895
11,33,0.9477495373918211,1.052250462608178
11,34,0.9687856412572833,1.0312143587427163
11,35,0.9899492603700006,1.0100507396299987
11,36,1.0105106437344755,0.9894893562655247
11,37,1.0280585037625944,0.9719414962374057
11,38,1.042212657920876,0.9577873420791233
11,39,1.0513908784839932,0.948609121516006
11,40,1.0542714270192906,0.9457285729807083
11,41,1.0496743342656178,0.9503256657343815
11,42,1.0367768427055735,0.9632231572944265
11,43,1.0138881678470102,0.9861118321529889
11,44,0.9804585231034731,1.0195414768965265
11,45,0.9370836758202163,1.0629163241797834
11,46,0.8843019792131374,1.115698020786863
11,47,0.82313882889599,1.1768611711040098
11,48,0.7566536168751565,1.2433463831248428
11,49,0.6882303849835064,1.3117696150164924
12,0,0.7868099685368639,1.2131900314631354
12,1,0.7963257544991014,1.2036742455008977
12,2,0.8054398072702018,1.194560192729797
12,3,0.8134443644635194,1.186555635536479
12,4,0.8214202035327188,1.178579796467282
12,5,0.8286479915465731,1.1713520084534266
12,6,0.8362204058429923,1.1637795941570062
12,7,0.8435338767929518,1.1564661232070468
12,8,0.8507567025613698,1.1492432974386293
12,9,0.8580028682324499,1.1419971317675501
12,10,0.8653080704804891,1.1346919295195097
12,11,0.8722844019410025,1.1277155980589963
12,12,0.8795875219554469,1.120412478044551
12,13,0.8875245030736808,1.1124754969263186
12,14,0.8957337034931112,1.1042662965068877
12,15,0.9041065581662582,1.0958934418337414
12,16,0.9134037495002396,1.0865962504997584
12,17,0.9229037812488581,1.0770962187511421
12,18,0.9319049095754165,1.0680950904245825
12,19,0.9400686186676093,1.0599313813323898
12,20,0.9461092451160878,1.0538907548839127
12,21,0.9492918659793416,1.0507081340206585
12,22,0.94872420391992,1.0512757960800803
12,23,0.9448044219455219,1.055195578054477
12,24,0.9371629209841243,1.0628370790158732
12,25,0.9272532125801305,1.0727467874198688
12,26,0.917490399632699,1.0825096003672998
12,27,0.9081122053764505,1.091887794623549
12,28,0.9021081583354287,1.0978918416645707
12,29,0.900472062214893,1.0995279377851057
12,30,0.9047609318585823,1.0952390681414177
12,31,0.9148258554532893,1.0851741445467091
12,32,0.9299360039383462,1.0700639960616514
12,33,0.9487151264837536,1.0512848735162459
12,34,0.9703358336974771,1.0296641663025223
12,35,0.9920600038683287,1.0079399961316708
12,36,1.0130986714931822,0.9869013285068177
12,37,1.031050761834893,0.9689492381651059
12,38,1.0454590061487945,0.9545409938512053
12,39,1.054849917309495,0.9451500826905046
12,40,1.0580356072972106,0.9419643927027876
12,41,1.053976037746314,0.946023962253687
